pabular
pack,"a large indefinite number; "a battalion of ants"; "a multitude of TV antennas"; "a plurality of religions"","a complete collection of similar things","a convenient package or parcel (as of cigarettes or film)","an association of criminals; "police tried to break up the gang"; "a pack of thieves"","an exclusive circle of people with a common purpose","a group of hunting animals","a cream that cleanses and tones the skin","a sheet or blanket (either dry or wet) to wrap around the body for its therapeutic effect","a bundle (especially one carried on the back)","arrange in a container; "pack the books into the boxes"","fill to capacity; "This singer always packs the concert halls"; "The murder trial packed the court house"","compress into a wad; "wad paper into the box"","carry, as on one's back; "Pack your tents to the top of the mountain"","set up a committee or legislative body with one's own supporters so as to influence the outcome; "pack a jury"","have with oneself; have on one's person; "She always takes an umbrella"; "I always carry money"; "She packs a gun when she goes into the mountains"","press tightly together or cram; "The crowd packed the auditorium"","hike with a backpack; "Every summer they are backpacking in the Rockies"","press down tightly; "tamp the coffee grinds in the container to make espresso"","seal with packing; "pack the faucet"","have the property of being packable or of compacting easily; "This powder compacts easily"; "Such odd-shaped items do not pack well"","load with a pack","treat the body or any part of it by wrapping it, as with blankets or sheets, and applying compresses to it, or stuffing it to provide cover, containment, or therapy, or to absorb blood; "The nurse packed gauze in the wound"; "You had better pack your swollen ankle with ice""
packable,"capable of being packed"
package,"a collection of things wrapped or boxed together","a wrapped container","(computer science) written programs or procedures or rules and associated documentation pertaining to the operation of a computer system and that are stored in read/write memory; "the market for software is expected to expand"","put into a box; "box the gift, please""
packaged,"enclosed in a package or protective covering; "packaged cereals""
packager
packagers
packages,"a collection of things wrapped or boxed together","a wrapped container","(computer science) written programs or procedures or rules and associated documentation pertaining to the operation of a computer system and that are stored in read/write memory; "the market for software is expected to expand"","put into a box; "box the gift, please""
packaging,"the business of packing; "his business is packaging for transport"","a message issued in behalf of some product or cause or idea or person or institution; "the packaging of new ideas"","material used to make packages"
packed,"filled to capacity; "a suitcase jammed with dirty clothes"; "stands jam-packed with fans"; "a packed theater"","pressed together or compressed; "packed snow""
packer,"a workman employed to pack things into containers","a wholesaler in the meat-packing business","a hiker who wears a backpack"
packers,"a workman employed to pack things into containers","a wholesaler in the meat-packing business","a hiker who wears a backpack"
packet,"a collection of things wrapped or boxed together","(computer science) a message or message fragment","a small package or bundle","a boat for carrying mail"
packeted
packeting
packets,"a collection of things wrapped or boxed together","(computer science) a message or message fragment","a small package or bundle","a boat for carrying mail"
packing,"any material used especially to protect something","the enclosure of something in a package or box","carrying something in a pack on the back; "the backpacking of oxygen is essential for astronauts""
packings,"any material used especially to protect something","the enclosure of something in a package or box","carrying something in a pack on the back; "the backpacking of oxygen is essential for astronauts""
packly
packman,"someone who travels about selling his wares (as on the streets or at carnivals)"
packmen
packness
packnesses
packs,"a large indefinite number; "a battalion of ants"; "a multitude of TV antennas"; "a plurality of religions"","a complete collection of similar things","a convenient package or parcel (as of cigarettes or film)","an association of criminals; "police tried to break up the gang"; "a pack of thieves"","an exclusive circle of people with a common purpose","a group of hunting animals","a cream that cleanses and tones the skin","a sheet or blanket (either dry or wet) to wrap around the body for its therapeutic effect","a bundle (especially one carried on the back)","arrange in a container; "pack the books into the boxes"","fill to capacity; "This singer always packs the concert halls"; "The murder trial packed the court house"","compress into a wad; "wad paper into the box"","carry, as on one's back; "Pack your tents to the top of the mountain"","set up a committee or legislative body with one's own supporters so as to influence the outcome; "pack a jury"","have with oneself; have on one's person; "She always takes an umbrella"; "I always carry money"; "She packs a gun when she goes into the mountains"","press tightly together or cram; "The crowd packed the auditorium"","hike with a backpack; "Every summer they are backpacking in the Rockies"","press down tightly; "tamp the coffee grinds in the container to make espresso"","seal with packing; "pack the faucet"","have the property of being packable or of compacting easily; "This powder compacts easily"; "Such odd-shaped items do not pack well"","load with a pack","treat the body or any part of it by wrapping it, as with blankets or sheets, and applying compresses to it, or stuffing it to provide cover, containment, or therapy, or to absorb blood; "The nurse packed gauze in the wound"; "You had better pack your swollen ankle with ice""
packsack,"a bag carried by a strap on your back or shoulder"
packsacks,"a bag carried by a strap on your back or shoulder"
packwax
packwaxes
pacs,"committee formed by a special-interest group to raise money for their favorite political candidates"
pact,"a written agreement between two states or sovereigns"
paction
pactions
pacts,"a written agreement between two states or sovereigns"
pad,"a number of sheets of paper fastened together along one edge","the large floating leaf of an aquatic plant (as the water lily)","a block of absorbent material saturated with ink; used to transfer ink evenly to a rubber stamp","a flat mass of soft material used for protection, stuffing, or comfort","a platform from which rockets or space craft are launched","temporary living quarters","the fleshy cushion-like underside of an animal's foot or of a human's finger","add details to","walk heavily and firmly, as when weary, or through mud; "Mules plodded in a circle around a grindstone"","line or stuff with soft material; "pad a bra"","add padding to; "pad the seat of the chair""
padauk,"tree native to southeastern Asia having reddish wood with a mottled or striped black grain"
padauks,"tree native to southeastern Asia having reddish wood with a mottled or striped black grain"
padded,"add details to","walk heavily and firmly, as when weary, or through mud; "Mules plodded in a circle around a grindstone"","line or stuff with soft material; "pad a bra"","add padding to; "pad the seat of the chair"","softened by the addition of cushions or padding"
paddies
padding,"artifact consisting of soft or resilient material used to fill or give shape or protect or add comfort","add details to","walk heavily and firmly, as when weary, or through mud; "Mules plodded in a circle around a grindstone"","line or stuff with soft material; "pad a bra"","add padding to; "pad the seat of the chair""
paddings,"artifact consisting of soft or resilient material used to fill or give shape or protect or add comfort","add details to","walk heavily and firmly, as when weary, or through mud; "Mules plodded in a circle around a grindstone"","line or stuff with soft material; "pad a bra"","add padding to; "pad the seat of the chair""
paddle,"small wooden bat with a flat surface; used for hitting balls in various games","a blade of a paddle wheel or water wheel","an instrument of punishment consisting of a flat board","a short light oar used without an oarlock to propel a canoe or small boat","propel with a paddle; "paddle your own canoe"","play in or as if in water, as of small children","swim like a dog in shallow water","walk unsteadily; "small children toddle"","give a spanking to; subject to a spanking","stir with a paddle"
paddled
paddler,"someone paddling a canoe"
paddlers,"someone paddling a canoe"
paddles,"small wooden bat with a flat surface; used for hitting balls in various games","a blade of a paddle wheel or water wheel","an instrument of punishment consisting of a flat board","a short light oar used without an oarlock to propel a canoe or small boat","propel with a paddle; "paddle your own canoe"","play in or as if in water, as of small children","swim like a dog in shallow water","walk unsteadily; "small children toddle"","give a spanking to; subject to a spanking","stir with a paddle"
paddling
paddlings
paddock,"pen where racehorses are saddled and paraded before a race"
paddocked
paddocking
paddocks,"pen where racehorses are saddled and paraded before a race"
paddy,"(ethnic slur) offensive term for a person of Irish descent","an irrigated or flooded field where rice is grown","rice in the husk either gathered or still in the field"
padishah
padishahs
padle
padles
padlock,"a detachable lock; has a hinged shackle that can be passed through the staple of a hasp or the links in a chain and then snapped shut","fasten with a padlock"
padlocked
padlocking
padlocks,"a detachable lock; has a hinged shackle that can be passed through the staple of a hasp or the links in a chain and then snapped shut","fasten with a padlock"
padnag
padnags
padouk,"tree native to southeastern Asia having reddish wood with a mottled or striped black grain"
padouks,"tree native to southeastern Asia having reddish wood with a mottled or striped black grain"
padre,"a chaplain in one of the military services","`Father' is a term of address for priests in some churches (especially the Roman Catholic Church or the Orthodox Catholic Church); `Padre' is frequently used in the military"
padres,"a chaplain in one of the military services","`Father' is a term of address for priests in some churches (especially the Roman Catholic Church or the Orthodox Catholic Church); `Padre' is frequently used in the military"
padri
padrone,"an owner or proprietor of an inn in Italy","an employer who exploits Italian immigrants in the U.S."
padrones,"an owner or proprietor of an inn in Italy","an employer who exploits Italian immigrants in the U.S."
padroni
pads,"a number of sheets of paper fastened together along one edge","the large floating leaf of an aquatic plant (as the water lily)","a block of absorbent material saturated with ink; used to transfer ink evenly to a rubber stamp","a flat mass of soft material used for protection, stuffing, or comfort","a platform from which rockets or space craft are launched","temporary living quarters","the fleshy cushion-like underside of an animal's foot or of a human's finger","add details to","walk heavily and firmly, as when weary, or through mud; "Mules plodded in a circle around a grindstone"","line or stuff with soft material; "pad a bra"","add padding to; "pad the seat of the chair""
padshah
padshahs
paduasoy
paduasoys
paean,"a formal expression of praise","(ancient Greece) a hymn of praise (especially one sung in ancient Greece to invoke or thank a deity)"
paeanism
paeanisms
paeans,"a formal expression of praise","(ancient Greece) a hymn of praise (especially one sung in ancient Greece to invoke or thank a deity)"
paella,"saffron-flavored dish made of rice with shellfish and chicken"
paellas,"saffron-flavored dish made of rice with shellfish and chicken"
paeon
paeons
pagan,"a person who does not acknowledge your god","a person who follows a polytheistic or pre-Christian religion (not a Christian or Muslim or Jew)","someone motivated by desires for sensual pleasures","not acknowledging the God of Christianity and Judaism and Islam"
pagandom
pagandoms
paganise,"make pagan in character; "The Church paganized Christianity""
paganised
paganises,"make pagan in character; "The Church paganized Christianity""
paganish
paganising
paganism,"any of various religions other than Christianity or Judaism or Islamism"
paganisms,"any of various religions other than Christianity or Judaism or Islamism"
paganist
paganists
paganize,"make pagan in character; "The Church paganized Christianity""
paganized
paganizes,"make pagan in character; "The Church paganized Christianity""
paganizing
pagans,"a person who does not acknowledge your god","a person who follows a polytheistic or pre-Christian religion (not a Christian or Muslim or Jew)","someone motivated by desires for sensual pleasures","not acknowledging the God of Christianity and Judaism and Islam"
page,"one side of one leaf (of a book or magazine or newspaper or letter etc.) or the written or pictorial matter it contains","English industrialist who pioneered in the design and manufacture of aircraft (1885-1962)","United States diplomat and writer about the Old South (1853-1922)","a boy who is employed to run errands","a youthful attendant at official functions or ceremonies such as legislative functions and weddings","in medieval times a youth acting as a knight's attendant as the first stage in training for knighthood","contact, as with a pager or by calling somebody's name over a P.A. system","work as a page; "He is paging in Congress this summer"","number the pages of a book or manuscript"
pageant,"an elaborate representation of scenes from history etc; usually involves a parade with rich costumes","a rich and spectacular ceremony"
pageantries
pageantry,"a rich and spectacular ceremony","an elaborate representation of scenes from history etc; usually involves a parade with rich costumes"
pageants,"an elaborate representation of scenes from history etc; usually involves a parade with rich costumes","a rich and spectacular ceremony"
pageboy,"a boy who is employed to run errands","a smooth hair style with the ends of the hair curled inward"
pageboys,"a boy who is employed to run errands","a smooth hair style with the ends of the hair curled inward"
paged
pages,"one side of one leaf (of a book or magazine or newspaper or letter etc.) or the written or pictorial matter it contains","English industrialist who pioneered in the design and manufacture of aircraft (1885-1962)","United States diplomat and writer about the Old South (1853-1922)","a boy who is employed to run errands","a youthful attendant at official functions or ceremonies such as legislative functions and weddings","in medieval times a youth acting as a knight's attendant as the first stage in training for knighthood","contact, as with a pager or by calling somebody's name over a P.A. system","work as a page; "He is paging in Congress this summer"","number the pages of a book or manuscript"
paginal
paginate,"number the pages of a book or manuscript"
paginated
paginates,"number the pages of a book or manuscript"
paginating
paging,"calling out the name of a person (especially by a loudspeaker system); "the public address system in the hospital was used for paging"","the system of numbering pages"
pagod
pagoda,"an Asian temple; usually a pyramidal tower with an upward curving roof"
pagodas,"an Asian temple; usually a pyramidal tower with an upward curving roof"
pagods
pagurian
pagurians
pagurid
pagurids
pah
pahlavi,"Shah of Iran who was deposed in 1979 by Islamic fundamentalists (1919-1980)","the Iranian language of the Zoroastrian literature of the 3rd to 10th centuries","the script (derived from the Aramaic alphabet) used to write the Pahlavi language"
pahlavis,"Shah of Iran who was deposed in 1979 by Islamic fundamentalists (1919-1980)","the Iranian language of the Zoroastrian literature of the 3rd to 10th centuries","the script (derived from the Aramaic alphabet) used to write the Pahlavi language"
paid,"give money, usually in exchange for goods or services; "I paid four dollars for this sandwich"; "Pay the waitress, please"","convey, as of a compliment, regards, attention, etc.; bestow; "Don't pay him any mind"; "give the orders"; "Give him my best regards"; "pay attention"","cancel or discharge a debt; "pay up, please!"","bring in; "interest-bearing accounts"; "How much does this savings certificate pay annually?"","do or give something to somebody in return; "Does she pay you for the work you are doing?"","dedicate; "give thought to"; "give priority to"; "pay attention to"","be worth it; "It pays to go through the trouble"","render; "pay a visit"; "pay a call"","bear (a cost or penalty), in recompense for some action; "You'll pay for this!"; "She had to pay the penalty for speaking out rashly"; "You'll pay for this opinion later"","make a compensation for; "a favor that cannot be paid back"","discharge or settle; "pay a debt"; "pay an obligation"","marked by the reception of pay; "paid work"; "a paid official"; "a paid announcement"; "a paid check"","involving gainful employment in something often done as a hobby","yielding a fair profit"
paik
paiked
paiking
paiks
pail,"a roughly cylindrical vessel that is open at the top","the quantity contained in a pail"
pailful,"the quantity contained in a pail"
pailfuls,"the quantity contained in a pail"
pails,"a roughly cylindrical vessel that is open at the top","the quantity contained in a pail"
pailsful
pain,"a symptom of some physical hurt or disorder; "the patient developed severe pain and distension"","emotional distress; a fundamental feeling that people try to avoid; "the pain of loneliness"","a somatic sensation of acute discomfort; "as the intensity increased the sensation changed from tickle to pain"","a bothersome annoying person; "that kid is a terrible pain"","something or someone that causes trouble; a source of unhappiness; "washing dishes was a nuisance before we got a dish washer"; "a bit of a bother"; "he's not a friend, he's an infliction"","cause bodily suffering to and make sick or indisposed","cause emotional anguish or make miserable; "It pains me to see my children not being taught well in school""
painch
painches
pained,"hurt or upset; "she looked offended"; "face had a pained and puzzled expression""
painful,"causing physical or psychological pain; "worked with painful slowness"","causing misery or pain or distress; "it was a sore trial to him"; "the painful process of growing up"","exceptionally bad or displeasing; "atrocious taste"; "abominable workmanship"; "an awful voice"; "dreadful manners"; "a painful performance"; "terrible handwriting"; "an unspeakable odor came sweeping into the room"","causing physical discomfort; "bites of black flies are more than irritating; they can be very painful""
painfuller
painfullest
painfully,"unpleasantly; "his ignorance was painfully obvious"","in or as if in pain; "she moved painfully forward"; "sorely wounded""
paining
painkiller,"a medicine used to relieve pain"
painkillers,"a medicine used to relieve pain"
painkilling
painless,"requiring little hard work or exertion; "a painless solution to the problem"","not causing physical or psychological pain; "painless dentistry""
painlessly,"without pain; "after the surgery, she could move her arms painlessly""
pains,"an effortful attempt to attain a goal","cause bodily suffering to and make sick or indisposed","cause emotional anguish or make miserable; "It pains me to see my children not being taught well in school""
painstaking,"characterized by extreme care and great effort; "conscientious application to the work at hand"; "painstaking research"; "scrupulous attention to details""
painstakingly,"in a fastidious and painstaking manner; "it is almost a waste of time painstakingly to learn the routines of selling""
paint,"a substance used as a coating to protect or decorate a surface (especially a mixture of pigment suspended in a liquid); dries to form a hard coating; "artists use `paint' and `pigment' interchangeably"","(basketball) a space (including the foul line) in front of the basket at each end of a basketball court; usually painted a different color from the rest of the court; "he hit a jump shot from the top of the key"; "he dominates play in the paint"","makeup consisting of a pink or red powder applied to the cheeks","make a painting; "he painted all day in the garden"; "He painted a painting of the garden"","apply paint to; coat with paint; "We painted the rooms yellow"","make a painting of; "He painted his mistress many times"","apply a liquid to; e.g., paint the gutters with linseed oil"
paintbrush,"a brush used as an applicator (to apply paint)"
paintbrushes
painted,"coated with paint; "freshly painted lawn furniture"","lacking substance or vitality as if produced by painting; "in public he wore a painted smile"","having makeup applied; "brazen painted faces"","having sections or patches colored differently and usually brightly; "a jester dressed in motley"; "the painted desert"; "a particolored dress"; "a piebald horse"; "pied daisies""
painter,"an artist who paints","a worker who is employed to cover objects with paint","a line that is attached to the bow of a boat and used for tying up (as when docking or towing)","large American feline resembling a lion"
painters,"an artist who paints","a worker who is employed to cover objects with paint","a line that is attached to the bow of a boat and used for tying up (as when docking or towing)","large American feline resembling a lion"
paintier
paintiest
painting,"graphic art consisting of an artistic composition made by applying paints to a surface; "a small painting by Picasso"; "he bought the painting as an investment"; "his pictures hang in the Louvre"","creating a picture with paints; "he studied painting and sculpture for many years"","the act of applying paint to a surface; "you can finish the job of painting faster with a roller than with a brush"","the occupation of a house painter; "house painting was the only craft he knew""
paintings,"graphic art consisting of an artistic composition made by applying paints to a surface; "a small painting by Picasso"; "he bought the painting as an investment"; "his pictures hang in the Louvre"","creating a picture with paints; "he studied painting and sculpture for many years"","the act of applying paint to a surface; "you can finish the job of painting faster with a roller than with a brush"","the occupation of a house painter; "house painting was the only craft he knew""
paints,"a substance used as a coating to protect or decorate a surface (especially a mixture of pigment suspended in a liquid); dries to form a hard coating; "artists use `paint' and `pigment' interchangeably"","(basketball) a space (including the foul line) in front of the basket at each end of a basketball court; usually painted a different color from the rest of the court; "he hit a jump shot from the top of the key"; "he dominates play in the paint"","makeup consisting of a pink or red powder applied to the cheeks","make a painting; "he painted all day in the garden"; "He painted a painting of the garden"","apply paint to; coat with paint; "We painted the rooms yellow"","make a painting of; "He painted his mistress many times"","apply a liquid to; e.g., paint the gutters with linseed oil"
painty
pair,"a set of two similar things considered as a unit","two items of the same kind","two people considered as a unit","a poker hand with 2 cards of the same value","form a pair or pairs; "The two old friends paired off"","bring two objects, ideas, or people together; "This fact is coupled to the other one"; "Matchmaker, can you match my daughter with a nice young man?"; "The student was paired with a partner for collaboration on the project"","occur in pairs","arrange in pairs; "Pair these numbers"","engage in sexual intercourse; "Birds mate in the Spring""
paired,"used of gloves, socks, etc.","of leaves etc; growing in pairs on either side of a stem; "opposite leaves"","mated sexually"
pairing,"the act of pairing a male and female for reproductive purposes; "the casual couplings of adolescents"; "the mating of some species occurs only in the spring"","the act of grouping things or people in pairs"
pairs,"a set of two similar things considered as a unit","two items of the same kind","two people considered as a unit","a poker hand with 2 cards of the same value","form a pair or pairs; "The two old friends paired off"","bring two objects, ideas, or people together; "This fact is coupled to the other one"; "Matchmaker, can you match my daughter with a nice young man?"; "The student was paired with a partner for collaboration on the project"","occur in pairs","arrange in pairs; "Pair these numbers"","engage in sexual intercourse; "Birds mate in the Spring""
paisa,"a fractional monetary unit in Bangladesh and India and Nepal and Pakistan"
paisan
paisano
paisanos
paisans
paisas,"a fractional monetary unit in Bangladesh and India and Nepal and Pakistan"
paise,"a fractional monetary unit in Bangladesh and India and Nepal and Pakistan"
paisley,"a soft wool fabric with a colorful swirled pattern of curved shapes"
paisleys,"a soft wool fabric with a colorful swirled pattern of curved shapes"
pajama,"a pair of loose trousers tied by a drawstring around the waist; worn by men and women in some Asian countries","(usually plural) loose-fitting nightclothes worn for sleeping or lounging; have a jacket top and trousers"
pajamas,"a pair of loose trousers tied by a drawstring around the waist; worn by men and women in some Asian countries","(usually plural) loose-fitting nightclothes worn for sleeping or lounging; have a jacket top and trousers"
pal,"a close friend who accompanies his buddies in their activities","become friends; act friendly towards"
palabra
palabras
palace,"a large and stately mansion","the governing group of a kingdom; "the palace issued an order binding on all subjects"","a large ornate exhibition hall","official residence of an exalted person (as a sovereign)"
palaced
palaces,"a large and stately mansion","the governing group of a kingdom; "the palace issued an order binding on all subjects"","a large ornate exhibition hall","official residence of an exalted person (as a sovereign)"
paladin,"someone who fights for a cause"
paladins,"someone who fights for a cause"
palais
palatable,"acceptable to the taste or mind; "palatable food"; "a palatable solution to the problem""
palatal,"a semivowel produced with the tongue near the palate (like the initial sound in the English word `yeast')","relating to or lying near the palate; "palatal index"; "the palatine tonsils"","produced with the front of the tongue near or touching the hard palate (as `y') or with the blade of the tongue near the hard palate (as `ch' in `chin' or `j' in `gin')"
palatals,"a semivowel produced with the tongue near the palate (like the initial sound in the English word `yeast')","relating to or lying near the palate; "palatal index"; "the palatine tonsils"","produced with the front of the tongue near or touching the hard palate (as `y') or with the blade of the tongue near the hard palate (as `ch' in `chin' or `j' in `gin')"
palate,"the upper surface of the mouth that separates the oral and nasal cavities"
palates,"the upper surface of the mouth that separates the oral and nasal cavities"
palatial,"relating to or being a palace; "the palatial residence"","suitable for or like a palace; "palatial furnishings"; "a palatial yacht""
palatine,"any of various important officials in ancient Rome","(Middle Ages) the lord of a palatinate who exercised sovereign powers over his lands","the most important of the Seven Hills of Rome; supposedly the location of the first settlement and the site of many imperial palaces","either of two irregularly shaped bones that form the back of the hard palate and helps to form the nasal cavity and the floor of the orbits","relating to or lying near the palate; "palatal index"; "the palatine tonsils"","of or relating to a count palatine and his royal prerogatives","of or relating to a palace"
palatines,"any of various important officials in ancient Rome","(Middle Ages) the lord of a palatinate who exercised sovereign powers over his lands","the most important of the Seven Hills of Rome; supposedly the location of the first settlement and the site of many imperial palaces","either of two irregularly shaped bones that form the back of the hard palate and helps to form the nasal cavity and the floor of the orbits","relating to or lying near the palate; "palatal index"; "the palatine tonsils"","of or relating to a count palatine and his royal prerogatives","of or relating to a palace"
palaver,"flattery intended to persuade","loud and confused and empty talk; "mere rhetoric"","speak (about unimportant matters) rapidly and incessantly","influence or urge by gentle urging, caressing, or flattering; "He palavered her into going along"","have a lengthy discussion, usually between people of different backgrounds"
palavered
palavering
palavers,"flattery intended to persuade","loud and confused and empty talk; "mere rhetoric"","speak (about unimportant matters) rapidly and incessantly","influence or urge by gentle urging, caressing, or flattering; "He palavered her into going along"","have a lengthy discussion, usually between people of different backgrounds"
palazzi
palazzo
pale,"a wooden strip forming part of a fence","turn pale, as if in fear","very light colored; highly diluted with white; "pale seagreen"; "pale blue eyes"","(of light) lacking in intensity or brightness; dim or feeble; "the pale light of a half moon"; "a pale sun"; "the late afternoon light coming through the el tracks fell in pale oblongs on the street"; "a pallid sky"; "the pale (or wan) stars"; "the wan light of dawn"","lacking in vitality or interest or effectiveness; "a pale rendition of the aria"; "pale prose with the faint sweetness of lavender"; "a pallid performance"","abnormally deficient in color as suggesting physical or emotional distress; "the pallid face of the invalid"; "her wan face suddenly flushed"","not full or rich; "high, pale, pure and lovely song""
palea
paleae
paleal
paled
paleface,"(slang) a derogatory term for a white person (supposedly used by North American Indians)"
palefaces,"(slang) a derogatory term for a white person (supposedly used by North American Indians)"
palely,"in a manner lacking interest or vitality; "a palely entertaining show"","in a pale manner; without physical or emotional color; "his wife, always palely appealing""
paleness,"unnatural lack of color in the skin (as from bruising or sickness or emotional distress)","the property of having a naturally light complexion","being deficient in color"
palenesses
paleoclimatologic
paler
pales,"a wooden strip forming part of a fence","turn pale, as if in fear","very light colored; highly diluted with white; "pale seagreen"; "pale blue eyes"","(of light) lacking in intensity or brightness; dim or feeble; "the pale light of a half moon"; "a pale sun"; "the late afternoon light coming through the el tracks fell in pale oblongs on the street"; "a pallid sky"; "the pale (or wan) stars"; "the wan light of dawn"","lacking in vitality or interest or effectiveness; "a pale rendition of the aria"; "pale prose with the faint sweetness of lavender"; "a pallid performance"","abnormally deficient in color as suggesting physical or emotional distress; "the pallid face of the invalid"; "her wan face suddenly flushed"","not full or rich; "high, pale, pure and lovely song""
palest
palestra,"a public place in ancient Greece or Rome devoted to the training of wrestlers and other athletes"
palestrae,"a public place in ancient Greece or Rome devoted to the training of wrestlers and other athletes"
palestras,"a public place in ancient Greece or Rome devoted to the training of wrestlers and other athletes"
palet
paletot
paletots
palets
palette,"the range of colour characteristic of a particular artist or painting or school of art","board that provides a flat surface on which artists mix paints and the range of colors used","one of the rounded armor plates at the armpits of a suit of armor"
palettes,"the range of colour characteristic of a particular artist or painting or school of art","board that provides a flat surface on which artists mix paints and the range of colors used","one of the rounded armor plates at the armpits of a suit of armor"
paleways
palewise
palfrey,"especially a light saddle horse for a woman"
palfreys,"especially a light saddle horse for a woman"
palier
paliest
palikar
palikars
paling,"a fence made of upright pickets"
palings,"a fence made of upright pickets"
palinode
palinodes
palisade,"fortification consisting of a strong fence made of stakes driven into the ground","surround with a wall in order to fortify"
palisaded
palisades,"fortification consisting of a strong fence made of stakes driven into the ground","surround with a wall in order to fortify"
palisading
palish,"slightly pale"
pall,"a sudden numbing dread","burial garment in which a corpse is wrapped","hanging cloth used as a blind (especially for a window)","become less interesting or attractive","cause to lose courage; "dashed by the refusal"","cover with a pall","cause surfeit through excess though initially pleasing; "Too much spicy food cloyed his appetite"","cause to become flat; "pall the beer"","lose sparkle or bouquet; "wine and beer can pall"","lose strength or effectiveness; become or appear boring, insipid, or tiresome (to); "the course palled on her"","lose interest or become bored with something or somebody; "I'm so tired of your mother and her complaints about my food""
palladia
palladic
pallbearer,"one of the mourners carrying the coffin at a funeral"
