estate,"everything you own; all of your assets (whether real property or personal property) and liabilities","extensive landed property (especially in the country) retained by the owner for his own use; "the family owned a large estate on Long Island"","a major social class or order of persons regarded collectively as part of the body politic of the country (especially in the United Kingdom) and formerly possessing distinct political rights"
estated
estates,"everything you own; all of your assets (whether real property or personal property) and liabilities","extensive landed property (especially in the country) retained by the owner for his own use; "the family owned a large estate on Long Island"","a major social class or order of persons regarded collectively as part of the body politic of the country (especially in the United Kingdom) and formerly possessing distinct political rights"
estating
esteem,"the condition of being honored (esteemed or respected or well regarded); "it is held in esteem"; "a man who has earned high regard"","a feeling of delighted approval and liking","an attitude of admiration or esteem; "she lost all respect for him"","regard highly; think much of; "I respect his judgement"; "We prize his creativity"","look on as or consider; "she looked on this affair as a joke"; "He thinks of himself as a brilliant musician"; "He is reputed to be intelligent""
esteemed,"having an illustrious reputation; respected; "our esteemed leader"; "a prestigious author""
esteeming
esteems,"the condition of being honored (esteemed or respected or well regarded); "it is held in esteem"; "a man who has earned high regard"","a feeling of delighted approval and liking","an attitude of admiration or esteem; "she lost all respect for him"","regard highly; think much of; "I respect his judgement"; "We prize his creativity"","look on as or consider; "she looked on this affair as a joke"; "He thinks of himself as a brilliant musician"; "He is reputed to be intelligent""
ester,"formed by reaction between an acid and an alcohol with elimination of water"
esterase
esterases
esterified,"change (a compound) into an ester"
esterifies
esterify,"change (a compound) into an ester"
esterifying
esters,"formed by reaction between an acid and an alcohol with elimination of water"
estheses
esthesia,"mental responsiveness and awareness"
esthesias,"mental responsiveness and awareness"
esthesis,"an unelaborated elementary awareness of stimulation; "a sensation of touch""
esthesises
esthete,"one who professes great sensitivity to the beauty of art and nature"
esthetes,"one who professes great sensitivity to the beauty of art and nature"
esthetic,"(philosophy) a philosophical theory as to what is beautiful; "he despised the esthetic of minimalism"","concerning or characterized by an appreciation of beauty or good taste; "the aesthetic faculties"; "an aesthetic person"; "aesthetic feeling"; "the illustrations made the book an aesthetic success"","relating to or dealing with the subject of aesthetics; "aesthetic values"","aesthetically pleasing; "an artistic flower arrangement""
estimable,"deserving of respect or high regard","deserving of esteem and respect; "all respectable companies give guarantees"; "ruined the family's good name"","may be computed or estimated; "a calculable risk"; "computable odds"; "estimable assets""
estimate,"an approximate calculation of quantity or degree or worth; "an estimate of what it would cost"; "a rough idea how long it would take"","a judgment of the qualities of something or somebody; "many factors are involved in any estimate of human life"; "in my estimation the boy is innocent"","a document appraising the value of something (as for insurance or taxation)","a statement indicating the likely cost of some job; "he got an estimate from the car repair shop"","the respect with which a person is held; "they had a high estimation of his ability"","judge tentatively or form an estimate of (quantities or time); "I estimate this chicken to weigh three pounds"","judge to be probable"
estimated
estimates,"an approximate calculation of quantity or degree or worth; "an estimate of what it would cost"; "a rough idea how long it would take"","a judgment of the qualities of something or somebody; "many factors are involved in any estimate of human life"; "in my estimation the boy is innocent"","a document appraising the value of something (as for insurance or taxation)","a statement indicating the likely cost of some job; "he got an estimate from the car repair shop"","the respect with which a person is held; "they had a high estimation of his ability"","judge tentatively or form an estimate of (quantities or time); "I estimate this chicken to weigh three pounds"","judge to be probable"
estimating
estimation,"a document appraising the value of something (as for insurance or taxation)","the respect with which a person is held; "they had a high estimation of his ability"","an approximate calculation of quantity or degree or worth; "an estimate of what it would cost"; "a rough idea how long it would take"","a judgment of the qualities of something or somebody; "many factors are involved in any estimate of human life"; "in my estimation the boy is innocent""
estimations,"a document appraising the value of something (as for insurance or taxation)","the respect with which a person is held; "they had a high estimation of his ability"","an approximate calculation of quantity or degree or worth; "an estimate of what it would cost"; "a rough idea how long it would take"","a judgment of the qualities of something or somebody; "many factors are involved in any estimate of human life"; "in my estimation the boy is innocent""
estimator,"an expert at calculation (or at operating calculating machines)"
estimators,"an expert at calculation (or at operating calculating machines)"
estival,"(rare) of or occurring in summer; "the sky was a burnished aestival blue"; "estival winds""
estivate,"sleep during summer; "certain animals estivate""
estivated
estivates,"sleep during summer; "certain animals estivate""
estivating
estop
estopped
estoppel,"a rule of evidence whereby a person is barred from denying the truth of a fact that has already been settled"
estoppels,"a rule of evidence whereby a person is barred from denying the truth of a fact that has already been settled"
estopping
estops
estovers
estragon,"aromatic perennial of southeastern Russia","fresh leaves (or leaves preserved in vinegar) used as seasoning"
estragons,"aromatic perennial of southeastern Russia","fresh leaves (or leaves preserved in vinegar) used as seasoning"
estral
estrange,"remove from customary environment or associations; "years of boarding school estranged the child from her home"","arouse hostility or indifference in where there had formerly been love, affection, or friendliness; "She alienated her friends when she became fanatically religious""
estranged,"caused to be unloved"
estrangement,"separation resulting from hostility","the feeling of being alienated from other people"
estrangements,"separation resulting from hostility","the feeling of being alienated from other people"
estranges,"remove from customary environment or associations; "years of boarding school estranged the child from her home"","arouse hostility or indifference in where there had formerly been love, affection, or friendliness; "She alienated her friends when she became fanatically religious""
estranging,"making one feel out of place or alienated; "the landscape was estranging""
estray
estrayed
estraying
estrays
estreat
estreated
estreating
estreats
estrin
estrins
estriol,"a naturally occurring estrogenic hormone; a synthetic form is used to treat estrogen deficiency"
estriols,"a naturally occurring estrogenic hormone; a synthetic form is used to treat estrogen deficiency"
estrogen,"a general term for female steroid sex hormones that are secreted by the ovary and responsible for typical female sexual characteristics"
estrogens,"a general term for female steroid sex hormones that are secreted by the ovary and responsible for typical female sexual characteristics"
estrone,"a naturally occurring weak estrogenic hormone secreted by the mammalian ovary; synthesized (trade name Estronol) and used to treat estrogen deficiency"
estrones,"a naturally occurring weak estrogenic hormone secreted by the mammalian ovary; synthesized (trade name Estronol) and used to treat estrogen deficiency"
estrous,"(of lower mammals) showing or in a state of estrus; in heat; "the estrous state"; "the estrous cycle""
estrual
estrum
estrums
estrus,"applies to nonhuman mammals: a state or period of heightened sexual arousal and activity"
estruses
estuaries
estuary,"the wide part of a river where it nears the sea; fresh and salt water mix"
esurient,"extremely hungry; "they were tired and famished for food and sleep"; "a ravenous boy"; "the family was starved and ragged"; "fell into the esurient embrance of a predatory enemy"","(often followed by `for') ardently or excessively desirous; "avid for adventure"; "an avid ambition to succeed"; "fierce devouring affection"; "the esurient eyes of an avid curiosity"; "greedy for fame"","devouring or craving food in great quantities; "edacious vultures"; "a rapacious appetite"; "ravenous as wolves"; "voracious sharks""
