fiacre
fictile,"of or relating to the craft of pottery; "the fictile art"; "fictile ware"","susceptible to being led or directed; "fictile masses of people ripe for propaganda"","capable of being molded or modeled (especially of earth or clay or other soft material); "plastic substances such as wax or clay""
fiction,"a literary work based on the imagination and not necessarily on fact","a deliberately false or improbable account"
fictional,"related to or involving literary fiction; "clever fictional devices"; "a fictional treatment of the train robbery"","formed or conceived by the imagination; "a fabricated excuse for his absence"; "a fancied wrong"; "a fictional character""
fictions,"a literary work based on the imagination and not necessarily on fact","a deliberately false or improbable account"
fictitious,"formed or conceived by the imagination; "a fabricated excuse for his absence"; "a fancied wrong"; "a fictional character"","adopted in order to deceive; "an assumed name"; "an assumed cheerfulness"; "a fictitious address"; "fictive sympathy"; "a pretended interest"; "a put-on childish voice"; "sham modesty""
fictive,"adopted in order to deceive; "an assumed name"; "an assumed cheerfulness"; "a fictitious address"; "fictive sympathy"; "a pretended interest"; "a put-on childish voice"; "sham modesty"","capable of imaginative creation; "fictive talent""
fid
fiddle,"bowed stringed instrument that is the highest member of the violin family; this instrument has four strings and a hollow body and an unfretted fingerboard and is played with a bow","avoid (one's assigned duties); "The derelict soldier shirked his duties"","commit fraud and steal from one's employer; "We found out that she had been fiddling for years"","play the violin or fiddle","play on a violin; "Zuckerman fiddled that song very nicely"","manipulate manually or in one's mind or imagination; "She played nervously with her wedding ring"; "Don't fiddle with the screws"; "He played with the idea of running for the Senate"","play around with or alter or falsify, usually secretively or dishonestly; "Someone tampered with the documents on my desk"; "The reporter fiddle with the facts"","try to fix or mend; "Can you tinker with the T.V. set--it's not working right"; "She always fiddles with her van on the weekend""
fiddled
fiddler,"a musician who plays the violin","someone who manipulates in a nervous or unconscious manner","an unskilled person who tries to fix or mend"
fiddlers,"a musician who plays the violin","someone who manipulates in a nervous or unconscious manner","an unskilled person who tries to fix or mend"
fiddles,"bowed stringed instrument that is the highest member of the violin family; this instrument has four strings and a hollow body and an unfretted fingerboard and is played with a bow","avoid (one's assigned duties); "The derelict soldier shirked his duties"","commit fraud and steal from one's employer; "We found out that she had been fiddling for years"","play the violin or fiddle","play on a violin; "Zuckerman fiddled that song very nicely"","manipulate manually or in one's mind or imagination; "She played nervously with her wedding ring"; "Don't fiddle with the screws"; "He played with the idea of running for the Senate"","play around with or alter or falsify, usually secretively or dishonestly; "Someone tampered with the documents on my desk"; "The reporter fiddle with the facts"","try to fix or mend; "Can you tinker with the T.V. set--it's not working right"; "She always fiddles with her van on the weekend""
fiddlesticks,"a bow used in playing the violin"
fiddling,"(informal) small and of little importance; "a fiddling sum of money"; "a footling gesture"; "our worries are lilliputian compared with those of countries that are at war"; "a little (or small) matter"; "a dispute over niggling details"; "limited to petty enterprises"; "piffling efforts"; "giving a police officer a free meal may be against the law, but it seems to be a picayune infraction""
fideism
fideisms
fideist
fideists
fidelities
fidelity,"accuracy with which an electronic system reproduces the sound or image of its input signal","the quality of being faithful"
fidge
fidged
fidges
fidget,"a feeling of agitation expressed in continual motion; "he's got the fidgets"; "waiting gave him a feeling of restlessness"","move restlessly; "The child is always fidgeting in his seat""
fidgeted
fidgeter
fidgeters
fidgeting
fidgets,"a feeling of agitation expressed in continual motion; "he's got the fidgets"; "waiting gave him a feeling of restlessness"","move restlessly; "The child is always fidgeting in his seat""
fidgety,"nervous and unable to relax; "a constant fretful stamping of hooves"; "a restless child""
fidging
fido
fidos
fids
fiducial,"relating to or of the nature of a legal trust (i.e. the holding of something in trust for another); "a fiduciary contract"; "in a fiduciary capacity"; "fiducial power"","used as a fixed standard of reference for comparison or measurement; "a fiducial point"","based on trust"
fiduciaries
fiduciary,"a person who holds assets in trust for a beneficiary; "it is illegal for a fiduciary to misappropriate money for personal gain"","relating to or of the nature of a legal trust (i.e. the holding of something in trust for another); "a fiduciary contract"; "in a fiduciary capacity"; "fiducial power""
fie
fief,"a piece of land held under the feudal system"
fiefdom,"the domain controlled by a feudal lord","an organization that is controlled by a dominant person or group"
fiefdoms,"the domain controlled by a feudal lord","an organization that is controlled by a dominant person or group"
fiefs,"a piece of land held under the feudal system"
field,"a piece of land cleared of trees and usually enclosed; "he planted a field of wheat"","a region where a battle is being (or has been) fought; "they made a tour of Civil War battlefields"","somewhere (away from a studio or office or library or laboratory) where practical work is done or data is collected; "anthropologists do much of their work in the field"","a branch of knowledge; "in what discipline is his doctorate?"; "teachers should be well trained in their subject"; "anthropology is the study of human beings"","the space around a radiating body within which its electromagnetic oscillations can exert force on another similar body not in contact with it","a particular kind of commercial enterprise; "they are outstanding in their field"","a particular environment or walk of life; "his social sphere is limited"; "it was a closed area of employment"; "he's out of my orbit"","a piece of land prepared for playing a game; "the home crowd cheered when Princeton took the field"","extensive tract of level open land; "they emerged from the woods onto a vast open plain"; "he longed for the fields of his youth"","(mathematics) a set of elements such that addition and multiplication are commutative and associative and multiplication is distributive over addition and there are two elements 0 and 1; "the set of all rational numbers is a field"","a region in which active military operations are in progress; "the army was in the field awaiting action"; "he served in the Vietnam theater for three years"","all of the horses in a particular horse race","all the competitors in a particular contest or sporting event","a geographic region (land or sea) under which something valuable is found; "the diamond fields of South Africa"","(computer science) a set of one or more adjacent characters comprising a unit of information","the area that is visible (as through an optical instrument)","a place where planes take off and land","catch or pick up (balls) in baseball or cricket","play as a fielder","answer adequately or successfully; "The lawyer fielded all questions from the press"","select (a team or individual player) for a game; "The Buckeyes fielded a young new quarterback for the Rose Bowl""
fielded
fielder,"a member of the baseball team that is in the field instead of at bat","a member of the cricket team that is fielding rather than batting"
fielders,"a member of the baseball team that is in the field instead of at bat","a member of the cricket team that is fielding rather than batting"
fielding,"(baseball) handling the ball while playing in the field","English novelist and dramatist (1707-1754)"
fields,"United States comedian and film actor (1880-1946)","catch or pick up (balls) in baseball or cricket","play as a fielder","answer adequately or successfully; "The lawyer fielded all questions from the press"","select (a team or individual player) for a game; "The Buckeyes fielded a young new quarterback for the Rose Bowl""
fiend,"a cruel wicked and inhuman person","an evil supernatural being","a person motivated by irrational enthusiasm (as for a cause); "A fanatic is one who can't change his mind and won't change the subject"--Winston Churchill"
fiendish,"extremely evil or cruel; expressive of cruelty or befitting hell; "something demonic in him--something that could be cruel"; "fires lit up a diabolic scene"; "diabolical sorcerers under the influence of devils"; "a fiendish despot"; "hellish torture"; "infernal instruments of war"; "satanic cruelty"; "unholy grimaces""
fiendishly,"as a devil; in an evil manner; "his writing could be diabolically satiric""
fiends,"a cruel wicked and inhuman person","an evil supernatural being","a person motivated by irrational enthusiasm (as for a cause); "A fanatic is one who can't change his mind and won't change the subject"--Winston Churchill"
fierce,"marked by extreme and violent energy; "a ferocious beating"; "fierce fighting"; "a furious battle"","marked by extreme intensity of emotions or convictions; inclined to react violently; fervid; "fierce loyalty"; "in a tearing rage"; "vehement dislike"; "violent passions"","ruthless in competition; "cutthroat competition"; "bowelless readiness to take advantage"","violently agitated and turbulent; "boisterous winds and waves"; "the fierce thunders roar me their music"- Ezra Pound; "rough weather"; "rough seas""
fiercely,"in a physically fierce manner; "silence broken by dogs barking ferociously"; "they fought fiercely"","in an emotionally fierce manner; "she was fiercely proud of her children""
fierceness,"the property of being wild or turbulent; "the storm's violence""
fiercenesses
fiercer
fiercest
fierier
fieriest
fierily,"with passionate fervor; "both those for and against are fervently convinced they speak for the great majority of the people"; "a fierily opinionated book""
fieriness,"the heat or the color of fire","a passionate and quick-tempered nature"
fierinesses
fiery,"characterized by intense emotion; "ardent love"; "an ardent lover"; "a fervent desire to change society"; "a fervent admirer"; "fiery oratory"; "an impassioned appeal"; "a torrid love affair"","like or suggestive of fire; "a fiery desert wind"; "an igneous desert atmosphere"","very intense; "a fiery temper"; "flaming passions""
fiesta,"an elaborate party (often outdoors)"
fiestas,"an elaborate party (often outdoors)"
fife,"a small high-pitched flute similar to a piccolo; has a shrill tone and is used chiefly to accompany drums in a marching band"
fifed
fifer
fifers
fifes,"a small high-pitched flute similar to a piccolo; has a shrill tone and is used chiefly to accompany drums in a marching band"
fifing
fifteen,"the cardinal number that is the sum of fourteen and one","being one more than fourteen"
fifteens,"the cardinal number that is the sum of fourteen and one","being one more than fourteen"
fifteenth,"position 15 in a countable series of things","coming next after the fourteenth and just before the sixteenth in position"
fifteenths,"position 15 in a countable series of things","coming next after the fourteenth and just before the sixteenth in position"
fifth,"a quantity of liquor equal to one fifth of a United States gallon","position five in a countable series of things; "he was fifth out of several hundred runners"","one part in five equal parts","the musical interval between one note and another five notes away from it","coming next after the fourth and just before the sixth in position"
fifthly,"in the fifth place; "fifthly, we must adhere to the rules set by the local government""
fifths,"a quantity of liquor equal to one fifth of a United States gallon","position five in a countable series of things; "he was fifth out of several hundred runners"","one part in five equal parts","the musical interval between one note and another five notes away from it","coming next after the fourth and just before the sixth in position"
fifties,"the decade from 1950 to 1959","the time of life between 50 and 60"
fiftieth,"position 50 in a countable series of things","the ordinal number of fifty in counting order"
fiftieths,"position 50 in a countable series of things","the ordinal number of fifty in counting order"
fifty,"the cardinal number that is the product of ten and five","a United States bill worth 50 dollars","being ten more than forty"
fig,"a diagram or picture illustrating textual material; "the area covered can be seen from Figure 2"","Mediterranean tree widely cultivated for its edible fruit","a Libyan terrorist group organized in 1995 and aligned with al-Qaeda; seeks to radicalize the Libyan government; attempted to assassinate Qaddafi","fleshy sweet pear-shaped yellowish or purple multiple fruit eaten fresh or preserved or dried"
figeater,"large greenish June beetle of southern United States"
figeaters,"large greenish June beetle of southern United States"
figged
figging
fight,"a hostile meeting of opposing military forces in the course of a war; "Grant won a decisive victory in the battle of Chickamauga"; "he lost his romantic ideas about war when he got into a real engagement"","the act of fighting; any contest or struggle; "a fight broke out at the hockey game"; "there was fighting in the streets"; "the unhappy couple got into a terrible scrap"","an aggressive willingness to compete; "the team was full of fight"","an intense verbal dispute; "a violent fight over the bill is expected in the Senate"","a boxing or wrestling match; "the fight was on television last night"","be engaged in a fight; carry on a fight; "the tribesmen fought each other"; "Siblings are always fighting"; "Militant groups are contending for control of the country"","fight against or resist strongly; "The senator said he would oppose the bill"; "Don't fight it!"","make a strenuous or labored effort; "She struggled for years to survive without welfare"; "He fought for breath"","exert oneself continuously, vigorously, or obtrusively to gain an end or engage in a crusade for a certain cause or person; be an advocate for; "The liberal party pushed for reforms"; "She is crusading for women's rights"; "The Dean is pushing for his favorite candidate""
fighter,"someone who fights (or is fighting)","a high-speed military or naval airplane designed to destroy enemy aircraft in the air","someone who fights for a cause"
fighters,"someone who fights (or is fighting)","a high-speed military or naval airplane designed to destroy enemy aircraft in the air","someone who fights for a cause"
fighting,"the act of fighting; any contest or struggle; "a fight broke out at the hockey game"; "there was fighting in the streets"; "the unhappy couple got into a terrible scrap"","engaged in or ready for military or naval operations; "on active duty"; "the platoon is combat-ready"; "review the fighting forces""
fightings,"the act of fighting; any contest or struggle; "a fight broke out at the hockey game"; "there was fighting in the streets"; "the unhappy couple got into a terrible scrap"","engaged in or ready for military or naval operations; "on active duty"; "the platoon is combat-ready"; "review the fighting forces""
fights,"a hostile meeting of opposing military forces in the course of a war; "Grant won a decisive victory in the battle of Chickamauga"; "he lost his romantic ideas about war when he got into a real engagement"","the act of fighting; any contest or struggle; "a fight broke out at the hockey game"; "there was fighting in the streets"; "the unhappy couple got into a terrible scrap"","an aggressive willingness to compete; "the team was full of fight"","an intense verbal dispute; "a violent fight over the bill is expected in the Senate"","a boxing or wrestling match; "the fight was on television last night"","be engaged in a fight; carry on a fight; "the tribesmen fought each other"; "Siblings are always fighting"; "Militant groups are contending for control of the country"","fight against or resist strongly; "The senator said he would oppose the bill"; "Don't fight it!"","make a strenuous or labored effort; "She struggled for years to survive without welfare"; "He fought for breath"","exert oneself continuously, vigorously, or obtrusively to gain an end or engage in a crusade for a certain cause or person; be an advocate for; "The liberal party pushed for reforms"; "She is crusading for women's rights"; "The Dean is pushing for his favorite candidate""
figment,"a contrived or fantastic idea; "a figment of the imagination""
figments,"a contrived or fantastic idea; "a figment of the imagination""
figs,"a diagram or picture illustrating textual material; "the area covered can be seen from Figure 2"","Mediterranean tree widely cultivated for its edible fruit","a Libyan terrorist group organized in 1995 and aligned with al-Qaeda; seeks to radicalize the Libyan government; attempted to assassinate Qaddafi","fleshy sweet pear-shaped yellowish or purple multiple fruit eaten fresh or preserved or dried"
figuline
figulines
figural,"consisting of or forming human or animal figures; "a figural design"; "the figurative art of the humanistic tradition"- Herbert Read"
figurant
figurants
figurate
figurative,"(used of the meanings of words or text) not literal; using figures of speech; "figurative language"","consisting of or forming human or animal figures; "a figural design"; "the figurative art of the humanistic tradition"- Herbert Read"
figuratively,"in a figurative sense; "figuratively speaking,...""
figure,"a diagram or picture illustrating textual material; "the area covered can be seen from Figure 2"","alternative names for the body of a human being; "Leonardo studied the human body"; "he has a strong physique"; "the spirit is willing but the flesh is weak"","one of the elements that collectively form a system of numeration; "0 and 1 are digits"","a model of a bodily form (especially of a person); "he made a figure of Santa Claus"","a well-known or notable person; "they studied all the great names in the history of France"; "she is an important figure in modern music"","a combination of points and lines and planes that form a visible palpable shape","an amount of money expressed numerically; "a figure of $17 was suggested"","the impression produced by a person; "he cut a fine figure"; "a heroic figure"","the property possessed by a sum or total or indefinite quantity of units or individuals; "he had a number of chores to do"; "the number of parameters is small"; "the figure was about a thousand"","language used in a figurative or nonliteral sense","a unitary percept having structure and coherence that is the object of attention and that stands out against a ground","a decorative or artistic work; "the coach had a design on the doors"","a predetermined set of movements in dancing or skating; "she made the best score on compulsory figures"","judge to be probable","be or play a part of or in; "Elections figure prominently in every government program"; "How do the elections figure in the current pattern of internal politics?"","imagine; conceive of; see in one's mind; "I can't see him on horseback!"; "I can see what will happen"; "I can see a risk in this strategy"","make a mathematical calculation or computation","understand; "He didn't figure her""
figured,"(of e.g. fabric design) adorned with patterns; "my dress is richly figured"- Amy Lowell"
figurer,"an expert at calculation (or at operating calculating machines)"
figurers,"an expert at calculation (or at operating calculating machines)"
figures,"a diagram or picture illustrating textual material; "the area covered can be seen from Figure 2"","alternative names for the body of a human being; "Leonardo studied the human body"; "he has a strong physique"; "the spirit is willing but the flesh is weak"","one of the elements that collectively form a system of numeration; "0 and 1 are digits"","a model of a bodily form (especially of a person); "he made a figure of Santa Claus"","a well-known or notable person; "they studied all the great names in the history of France"; "she is an important figure in modern music"","a combination of points and lines and planes that form a visible palpable shape","an amount of money expressed numerically; "a figure of $17 was suggested"","the impression produced by a person; "he cut a fine figure"; "a heroic figure"","the property possessed by a sum or total or indefinite quantity of units or individuals; "he had a number of chores to do"; "the number of parameters is small"; "the figure was about a thousand"","language used in a figurative or nonliteral sense","a unitary percept having structure and coherence that is the object of attention and that stands out against a ground","a decorative or artistic work; "the coach had a design on the doors"","a predetermined set of movements in dancing or skating; "she made the best score on compulsory figures"","judge to be probable","be or play a part of or in; "Elections figure prominently in every government program"; "How do the elections figure in the current pattern of internal politics?"","imagine; conceive of; see in one's mind; "I can't see him on horseback!"; "I can see what will happen"; "I can see a risk in this strategy"","make a mathematical calculation or computation","understand; "He didn't figure her""
figurine,"a small carved or molded figure"
figurines,"a small carved or molded figure"
figuring,"problem solving that involves numbers or quantities"
figwort,"any of numerous tall coarse woodland plants of the genus Scrophularia"
figworts,"any of numerous tall coarse woodland plants of the genus Scrophularia"
fil
fila,"a threadlike structure (as a chainlike series of cells)"
filagree,"delicate and intricate ornamentation (usually in gold or silver or other fine twisted wire)"
filagreed
filagreeing
filagrees,"delicate and intricate ornamentation (usually in gold or silver or other fine twisted wire)"
filament,"a very slender natural or synthetic fiber","the stalk of a stamen","a threadlike structure (as a chainlike series of cells)","a thin wire (usually tungsten) that is heated white hot by the passage of an electric current"
filamentous,"thin in diameter; resembling a thread"
filaments,"a very slender natural or synthetic fiber","the stalk of a stamen","a threadlike structure (as a chainlike series of cells)","a thin wire (usually tungsten) that is heated white hot by the passage of an electric current"
filar,"related to or having filaments (especially across a field of view as in the eyepiece of a telescope); "a filar eyepiece""
filaree,"European weed naturalized in southwestern United States and Mexico having reddish decumbent stems with small fernlike leaves and small deep reddish-lavender flowers followed by slender fruits that stick straight up; often grown for forage"
filarees,"European weed naturalized in southwestern United States and Mexico having reddish decumbent stems with small fernlike leaves and small deep reddish-lavender flowers followed by slender fruits that stick straight up; often grown for forage"
filaria,"European weed naturalized in southwestern United States and Mexico having reddish decumbent stems with small fernlike leaves and small deep reddish-lavender flowers followed by slender fruits that stick straight up; often grown for forage","slender threadlike roundworms living in the blood and tissues of vertebrates; transmitted as larvae by biting insects"
filariae
filarial,"related to or infested with or transmitting parasitic worms especially filaria"
filarian
filariid,"of or relating to or belonging to the family Filariidae"
filariids,"of or relating to or belonging to the family Filariidae"
filature,"a bobbin used in spinning silk into thread"
filatures,"a bobbin used in spinning silk into thread"
filbert,"small nut-bearing tree much grown in Europe","nut of any of several trees of the genus Corylus"
filberts,"small nut-bearing tree much grown in Europe","nut of any of several trees of the genus Corylus"
filch,"make off with belongings of others"
filched
filcher
filchers
filches
filching
file,"a set of related records (either written or electronic) kept together","a line of persons or things ranged one behind the other","office furniture consisting of a container for keeping papers in order","a steel hand tool with small sharp teeth on some or all of its surfaces; used for smoothing wood or metal","record in a public office or in a court of law; "file for divorce"; "file a complaint"","smooth with a file; "file one's fingernails"","proceed in line; "The students filed into the classroom"","file a formal charge against; "The suspect was charged with murdering his wife"","place in a container for keeping records; "File these bills, please""
filed
filefish,"narrow flattened warm-water fishes with leathery skin and a long file-like dorsal spine"
filefishes,"narrow flattened warm-water fishes with leathery skin and a long file-like dorsal spine"
filemot
filer,"a party who files a notice with a law court","a clerk who is employed to maintain the files of an organization"
filers,"a party who files a notice with a law court","a clerk who is employed to maintain the files of an organization"
files,"a set of related records (either written or electronic) kept together","a line of persons or things ranged one behind the other","office furniture consisting of a container for keeping papers in order","a steel hand tool with small sharp teeth on some or all of its surfaces; used for smoothing wood or metal","record in a public office or in a court of law; "file for divorce"; "file a complaint"","smooth with a file; "file one's fingernails"","proceed in line; "The students filed into the classroom"","file a formal charge against; "The suspect was charged with murdering his wife"","place in a container for keeping records; "File these bills, please""
filet,"a boneless steak cut from the tenderloin of beef","a longitudinal slice or boned side of a fish","lace having a square mesh","decorate with a lace of geometric designs","cut into filets; "filet the fish""
fileted
fileting
filets,"a boneless steak cut from the tenderloin of beef","a longitudinal slice or boned side of a fish","lace having a square mesh","decorate with a lace of geometric designs","cut into filets; "filet the fish""
filial,"designating the generation or the sequence of generations following the parental generation","relating to or characteristic of or befitting an offspring; "filial respect""
filially
filiate,"fix the paternity of; "The court filiated the child born out of wedlock""
filiated
filiates,"fix the paternity of; "The court filiated the child born out of wedlock""
filiating
filibeg
filibegs
filibuster,"a legislator who gives long speeches in an effort to delay or obstruct legislation that he (or she) opposes","(law) a tactic for delaying or obstructing legislation by making long speeches","obstruct deliberately by delaying"
filibustered
filibusterer,"a legislator who gives long speeches in an effort to delay or obstruct legislation that he (or she) opposes"
filibusterers,"a legislator who gives long speeches in an effort to delay or obstruct legislation that he (or she) opposes"
filibustering
filibusters,"a legislator who gives long speeches in an effort to delay or obstruct legislation that he (or she) opposes","(law) a tactic for delaying or obstructing legislation by making long speeches","obstruct deliberately by delaying"
filicide,"a parent who murders his own son or daughter","the murder of your own son or daughter"
filicides,"a parent who murders his own son or daughter","the murder of your own son or daughter"
filiform,"thin in diameter; resembling a thread"
filigree,"delicate and intricate ornamentation (usually in gold or silver or other fine twisted wire)","make filigree, as with a precious metal"
filigreed
filigreeing
filigrees,"delicate and intricate ornamentation (usually in gold or silver or other fine twisted wire)","make filigree, as with a precious metal"
filing,"the entering of a legal document into the public record; "he filed a complaint"; "he filed his tax return"","a fragment rubbed off by the use of a file","the act of using a file (as in shaping or smoothing an object)","preservation and methodical arrangement as of documents and papers etc.; "I have some filing to do""
filings,"the entering of a legal document into the public record; "he filed a complaint"; "he filed his tax return"","a fragment rubbed off by the use of a file","the act of using a file (as in shaping or smoothing an object)","preservation and methodical arrangement as of documents and papers etc.; "I have some filing to do""
filister
filisters
fill,"a quantity sufficient to satisfy; "he ate his fill of potatoes"; "she had heard her fill of gossip"","any material that fills a space or container; "there was not enough fill for the trench"","make full, also in a metaphorical sense; "fill a container"; "fill the child with pride"","become full; "The pool slowly filled with water"; "The theater filled up slowly"","occupy the whole of; "The liquid fills the container"","assume, as of positions or roles; "She took the job as director of development"; "he occupies the position of manager"; "the young prince will soon occupy the throne"","fill or meet a want or need","appoint someone to (a position or a job)","eat until one is sated; "He filled up on turkey"","fill to satisfaction; "I am sated"","plug with a substance; "fill a cavity""
fille,"a young woman; "a young lady of 18""
filled,"(usually followed by `with' or used as a combining form) generously supplied with; "theirs was a house filled with laughter"; "a large hall filled with rows of desks"; "fog-filled air"","of purchase orders that have been filled","(of time) taken up; "well-filled hours""
filler,"used for filling cracks or holes in a surface","100 filler equal 1 forint in Hungary","copy to fill space between more important articles in the layout of a magazine or newspaper","anything added to fill out a whole; "some of the items in the collection are mere makeweights"","the tobacco used to form the core of a cigar"
fillers,"used for filling cracks or holes in a surface","100 filler equal 1 forint in Hungary","copy to fill space between more important articles in the layout of a magazine or newspaper","anything added to fill out a whole; "some of the items in the collection are mere makeweights"","the tobacco used to form the core of a cigar"
filles,"a young woman; "a young lady of 18""
fillet,"a boneless steak cut from the tenderloin of beef","a longitudinal slice or boned side of a fish","a bundle of sensory nerve fibers going to the thalamus","a narrow headband or strip of ribbon worn as a headband","fastener consisting of a narrow strip of welded metal used to join steel members","decorate with a lace of geometric designs","cut into filets; "filet the fish""
filleted
filleting
fillets,"a boneless steak cut from the tenderloin of beef","a longitudinal slice or boned side of a fish","a bundle of sensory nerve fibers going to the thalamus","a narrow headband or strip of ribbon worn as a headband","fastener consisting of a narrow strip of welded metal used to join steel members","decorate with a lace of geometric designs","cut into filets; "filet the fish""
fillies
filling,"any material that fills a space or container; "there was not enough fill for the trench"","flow into something (as a container)","a food mixture used to fill pastry or sandwiches etc.","the yarn woven across the warp yarn in weaving","(dentistry) a dental appliance consisting of any of various substances (as metal or plastic) inserted into a prepared cavity in a tooth; "when he yawned I could see the gold fillings in his teeth"; "an informal British term for `filling' is `stopping'"","the act of filling something"
fillings,"any material that fills a space or container; "there was not enough fill for the trench"","flow into something (as a container)","a food mixture used to fill pastry or sandwiches etc.","the yarn woven across the warp yarn in weaving","(dentistry) a dental appliance consisting of any of various substances (as metal or plastic) inserted into a prepared cavity in a tooth; "when he yawned I could see the gold fillings in his teeth"; "an informal British term for `filling' is `stopping'"","the act of filling something"
fillip,"anything that tends to arouse; "his approval was an added fillip""
filliped
filliping
fillips,"anything that tends to arouse; "his approval was an added fillip""
fills,"a quantity sufficient to satisfy; "he ate his fill of potatoes"; "she had heard her fill of gossip"","any material that fills a space or container; "there was not enough fill for the trench"","make full, also in a metaphorical sense; "fill a container"; "fill the child with pride"","become full; "The pool slowly filled with water"; "The theater filled up slowly"","occupy the whole of; "The liquid fills the container"","assume, as of positions or roles; "She took the job as director of development"; "he occupies the position of manager"; "the young prince will soon occupy the throne"","fill or meet a want or need","appoint someone to (a position or a job)","eat until one is sated; "He filled up on turkey"","fill to satisfaction; "I am sated"","plug with a substance; "fill a cavity""
filly,"a young female horse under the age of four"
